COU,Country,Year,Life Expectancy at Birth,Population
SVK,Slovak Republic,1990,71.2,5297774.0
SVK,Slovak Republic,1991,71.2,5283404.0
SVK,Slovak Republic,1992,71.6,5306539.0
SVK,Slovak Republic,1993,72.1,5324632.0
SVK,Slovak Republic,1994,72.5,5347413.0
SVK,Slovak Republic,1995,72.5,5363676.0
SVK,Slovak Republic,1996,72.9,5373793.0
SVK,Slovak Republic,1997,72.9,5383233.0
SVK,Slovak Republic,1998,72.8,5390866.0
SVK,Slovak Republic,1999,73.2,5395324.0
SVK,Slovak Republic,2000,73.4,5400679.0
SVK,Slovak Republic,2001,73.6,5379780.0
SVK,Slovak Republic,2002,73.8,5378809.0
SVK,Slovak Republic,2003,73.8,5378950.0
SVK,Slovak Republic,2004,74.2,5382574.0
SVK,Slovak Republic,2005,74.2,5387285.0
SVK,Slovak Republic,2006,74.4,5391184.0
SVK,Slovak Republic,2007,74.5,5397766.0
SVK,Slovak Republic,2008,75.0,5406972.0
SVK,Slovak Republic,2009,75.3,5418374.0
SVK,Slovak Republic,2010,75.6,5431024.0
SVK,Slovak Republic,2011,76.1,5398384.0
SVK,Slovak Republic,2012,76.2,5407579.0
SVK,Slovak Republic,2013,76.5,5413393.0
SVK,Slovak Republic,2014,76.9,5418649.0
SVK,Slovak Republic,2015,76.7,5423801.0
SVK,Slovak Republic,2016,77.3,5430798.0
SVK,Slovak Republic,2017,77.3,5439232.0
SVK,Slovak Republic,2018,77.4,5446771.0
,Spain,1964,65.31290322580645,31609195.0
,Spain,1965,65.55161290322582,31954292.0
,Spain,1966,66.05625,32283194.0
,Spain,1967,66.396875,32682947.0
,Spain,1968,66.66363636363637,33113135.0
,Spain,1969,66.69687499999998,33441054.0
ESP,Spain,1970,72.0,33752818.0
,Spain,1971,67.93750000000003,34216274.0
,Spain,1972,67.98648648648648,34571714.0
,Spain,1973,68.22972972972973,34921497.0
,Spain,1974,68.62894736842104,35287558.0
ESP,Spain,1975,73.4,35687714.0
ESP,Spain,1976,73.7,36118035.0
ESP,Spain,1977,74.2,36563834.0
ESP,Spain,1978,74.4,36971471.0
ESP,Spain,1979,74.9,37289006.0
ESP,Spain,1980,75.4,37526911.0
ESP,Spain,1981,75.7,37764458.0
ESP,Spain,1982,76.3,37987108.0
ESP,Spain,1983,76.0,38160263.0
ESP,Spain,1984,76.4,38325244.0
ESP,Spain,1985,76.4,38467025.0
ESP,Spain,1986,76.7,38571941.0
ESP,Spain,1987,76.9,38682322.0
ESP,Spain,1988,76.9,38764307.0
ESP,Spain,1989,77.0,38821377.0
ESP,Spain,1990,77.0,38860827.0
ESP,Spain,1991,77.1,38941622.0
ESP,Spain,1992,77.6,39147940.0
ESP,Spain,1993,77.7,39356082.0
ESP,Spain,1994,78.1,39547353.0
ESP,Spain,1995,78.1,39718895.0
ESP,Spain,1996,78.3,39884246.0
ESP,Spain,1997,78.8,40049974.0
ESP,Spain,1998,78.9,40214066.0
ESP,Spain,1999,78.8,40369667.0
ESP,Spain,2000,79.3,40554387.0
ESP,Spain,2001,79.8,40766049.0
ESP,Spain,2002,79.9,41423520.0
ESP,Spain,2003,79.7,42196231.0
ESP,Spain,2004,80.4,42859172.0
ESP,Spain,2005,80.3,43662613.0
ESP,Spain,2006,81.1,44360521.0
ESP,Spain,2007,81.2,45236004.0
ESP,Spain,2008,81.5,45983169.0
ESP,Spain,2009,81.9,46367550.0
ESP,Spain,2010,82.4,46562483.0
ESP,Spain,2011,82.6,46736257.0
ESP,Spain,2012,82.5,46766403.0
ESP,Spain,2013,83.2,46593236.0
ESP,Spain,2014,83.3,46455123.0
ESP,Spain,2015,82.9,46410149.0
ESP,Spain,2016,83.4,46449874.0
ESP,Spain,2017,83.4,46532869.0
ESP,Spain,2018,83.5,46733038.0
SWE,Sweden,1964,73.8,7661351.0
SWE,Sweden,1965,73.9,7733852.0
SWE,Sweden,1966,74.2,7807795.0
SWE,Sweden,1967,74.2,7867942.0
SWE,Sweden,1968,74.1,7911980.0
SWE,Sweden,1969,74.2,7967732.0
SWE,Sweden,1970,74.8,8042706.0
SWE,Sweden,1971,74.8,8098145.0
SWE,Sweden,1972,74.8,8122154.0
SWE,Sweden,1973,75.0,8136779.0
SWE,Sweden,1974,75.1,8160562.0
SWE,Sweden,1975,75.2,8192567.0
SWE,Sweden,1976,75.1,8222309.0
SWE,Sweden,1977,75.6,8251653.0
SWE,Sweden,1978,75.7,8275775.0
SWE,Sweden,1979,75.7,8293728.0
SWE,Sweden,1980,75.9,8310477.0
SWE,Sweden,1981,76.2,8320482.0
SWE,Sweden,1982,76.5,8325260.0
SWE,Sweden,1983,76.7,8329025.0
SWE,Sweden,1984,77.0,8336595.0
SWE,Sweden,1985,76.8,8350378.0
SWE,Sweden,1986,77.1,8369824.0
SWE,Sweden,1987,77.3,8397797.0
SWE,Sweden,1988,77.1,8436483.0
SWE,Sweden,1989,77.8,8492959.0
SWE,Sweden,1990,77.7,8558834.0
SWE,Sweden,1991,77.9,8617376.0
SWE,Sweden,1992,78.2,8668065.0
SWE,Sweden,1993,78.2,8718558.0
SWE,Sweden,1994,78.9,8780741.0
SWE,Sweden,1995,79.0,8826944.0
SWE,Sweden,1996,79.2,8840999.0
SWE,Sweden,1997,79.4,8846059.0
SWE,Sweden,1998,79.5,8850975.0
SWE,Sweden,1999,79.6,8857879.0
SWE,Sweden,2000,79.7,8872112.0
SWE,Sweden,2001,79.9,8895963.0
SWE,Sweden,2002,79.9,8924959.0
SWE,Sweden,2003,80.3,8958233.0
SWE,Sweden,2004,80.6,8993533.0
SWE,Sweden,2005,80.7,9029567.0
SWE,Sweden,2006,81.0,9080506.0
SWE,Sweden,2007,81.1,9148093.0
SWE,Sweden,2008,81.3,9219639.0
SWE,Sweden,2009,81.5,9298510.0
SWE,Sweden,2010,81.6,9378130.0
SWE,Sweden,2011,81.9,9449216.0
SWE,Sweden,2012,81.8,9519378.0
SWE,Sweden,2013,82.0,9600375.0
SWE,Sweden,2014,82.3,9696105.0
SWE,Sweden,2015,82.3,9799183.0
SWE,Sweden,2016,82.4,9923085.0
SWE,Sweden,2017,82.5,10057695.0
SWE,Sweden,2018,82.6,10175214.0
CHE,Switzerland,1964,72.2,5789228.0
CHE,Switzerland,1965,72.3,5856472.0
CHE,Switzerland,1966,72.5,5918002.0
CHE,Switzerland,1967,72.8,5991785.0
CHE,Switzerland,1968,72.7,6067714.0
CHE,Switzerland,1969,72.7,6136387.0
CHE,Switzerland,1970,73.1,6180882.0
CHE,Switzerland,1971,73.3,6213405.0
CHE,Switzerland,1972,73.8,6260956.0
CHE,Switzerland,1973,74.1,6307348.0
CHE,Switzerland,1974,74.4,6341406.0
CHE,Switzerland,1975,74.8,6338632.0
CHE,Switzerland,1976,74.9,6302505.0
CHE,Switzerland,1977,75.4,6281175.0
CHE,Switzerland,1978,75.4,6281737.0
CHE,Switzerland,1979,75.7,6294364.0
CHE,Switzerland,1980,75.7,6319409.0
CHE,Switzerland,1981,75.9,6354073.0
CHE,Switzerland,1982,76.2,6391309.0
CHE,Switzerland,1983,76.2,6418774.0
CHE,Switzerland,1984,76.9,6441865.0
CHE,Switzerland,1985,77.0,6470366.0
CHE,Switzerland,1986,77.1,6504125.0
CHE,Switzerland,1987,77.5,6545107.0
CHE,Switzerland,1988,77.5,6593387.0
CHE,Switzerland,1989,77.7,6646912.0
CHE,Switzerland,1990,77.5,6712273.0
CHE,Switzerland,1991,77.8,6799979.0
CHE,Switzerland,1992,78.1,6875364.0
CHE,Switzerland,1993,78.4,6938265.0
CHE,Switzerland,1994,78.6,6993795.0
CHE,Switzerland,1995,78.7,7040687.0
CHE,Switzerland,1996,79.1,7071851.0
CHE,Switzerland,1997,79.3,7088906.0
CHE,Switzerland,1998,79.6,7110002.0
CHE,Switzerland,1999,79.8,7143991.0
CHE,Switzerland,2000,79.9,7184250.0
CHE,Switzerland,2001,80.4,7226647.0
CHE,Switzerland,2002,80.6,7284754.0
CHE,Switzerland,2003,80.6,7339002.0
CHE,Switzerland,2004,81.2,7389626.0
CHE,Switzerland,2005,81.4,7437116.0
CHE,Switzerland,2006,81.7,7483935.0
CHE,Switzerland,2007,82.0,7551117.0
CHE,Switzerland,2008,82.2,7647676.0
CHE,Switzerland,2009,82.3,7743832.0
CHE,Switzerland,2010,82.6,7824910.0
CHE,Switzerland,2011,82.8,7912396.0
CHE,Switzerland,2012,82.8,7996861.0
CHE,Switzerland,2013,82.9,8089346.0
CHE,Switzerland,2014,83.3,8188646.0
CHE,Switzerland,2015,83.0,8282398.0
CHE,Switzerland,2016,83.7,8373334.0
CHE,Switzerland,2017,83.6,8451834.0
CHE,Switzerland,2018,83.8,8513227.0
TUR,Turkey,1964,51.0,30391000.0
TUR,Turkey,1965,51.6,31149000.0
TUR,Turkey,1966,52.2,31936000.0
TUR,Turkey,1967,52.9,32750000.0
TUR,Turkey,1968,53.4,33586000.0
TUR,Turkey,1969,53.8,34443000.0
TUR,Turkey,1970,54.2,35321000.0
TUR,Turkey,1971,54.6,36215000.0
TUR,Turkey,1972,55.0,37133000.0
TUR,Turkey,1973,55.4,38073000.0
TUR,Turkey,1974,55.7,39037000.0
TUR,Turkey,1975,56.1,40026000.0
TUR,Turkey,1976,56.5,40916000.0
TUR,Turkey,1977,56.9,41769000.0
TUR,Turkey,1978,57.3,42641000.0
TUR,Turkey,1979,57.7,43531000.0
TUR,Turkey,1980,58.1,44439000.0
TUR,Turkey,1981,58.5,45540000.0
TUR,Turkey,1982,58.9,46688000.0
TUR,Turkey,1983,59.7,47864000.0
TUR,Turkey,1984,60.9,49070000.0
TUR,Turkey,1985,62.1,50307000.0
TUR,Turkey,1986,63.2,51480000.0
TUR,Turkey,1987,64.4,52370000.0
TUR,Turkey,1988,65.2,53268000.0
TUR,Turkey,1989,65.7,54192000.0
TUR,Turkey,1990,67.5,55120000.0
TUR,Turkey,1991,67.8,56055000.0
TUR,Turkey,1992,68.2,56986000.0
TUR,Turkey,1993,68.5,57913000.0
TUR,Turkey,1994,68.9,58837000.0
TUR,Turkey,1995,69.3,59756000.0
TUR,Turkey,1996,69.7,60671000.0
TUR,Turkey,1997,70.1,61582000.0
TUR,Turkey,1998,70.3,62464000.0
TUR,Turkey,1999,70.7,63364000.0
TUR,Turkey,2000,71.1,64268751.0
TUR,Turkey,2001,71.5,65166331.0
TUR,Turkey,2002,71.9,66002506.0
TUR,Turkey,2003,72.3,66794551.0
TUR,Turkey,2004,72.7,67598736.0
TUR,Turkey,2005,73.1,68435380.0
TUR,Turkey,2006,73.4,69295253.0
TUR,Turkey,2007,73.7,70158112.0
TUR,Turkey,2008,73.9,71051689.0
TUR,Turkey,2009,74.1,72039215.0
TUR,Turkey,2010,74.3,73142162.0
TUR,Turkey,2011,74.6,74223642.0
TUR,Turkey,2012,74.6,75175836.0
TUR,Turkey,2013,78.0,76147634.0
TUR,Turkey,2014,78.0,77181894.0
TUR,Turkey,2015,78.0,78218488.0
TUR,Turkey,2016,78.0,79277971.0
TUR,Turkey,2017,78.1,80312708.0
TUR,Turkey,2018,78.3,81407211.0
,United Kingdom,1964,65.31290322580645,54065700.0
,United Kingdom,1965,65.55161290322582,54435700.0
,United Kingdom,1966,66.05625,54654100.0
,United Kingdom,1967,66.396875,54978400.0
,United Kingdom,1968,66.66363636363637,55282500.0
,United Kingdom,1969,66.69687499999998,55534000.0
GBR,United Kingdom,1970,71.9,55710700.0
GBR,United Kingdom,1971,71.9,55928013.0
,United Kingdom,1972,67.98648648648648,56096677.0
,United Kingdom,1973,68.22972972972973,56222893.0
,United Kingdom,1974,68.62894736842104,56235642.0
,United Kingdom,1975,68.99487179487178,56225718.0
,United Kingdom,1976,69.4125,56216121.0
,United Kingdom,1977,69.72051282051282,56189910.0
,United Kingdom,1978,69.96000000000001,56178025.0
,United Kingdom,1979,70.25750000000001,56240053.0
GBR,United Kingdom,1980,73.2,56329673.0
GBR,United Kingdom,1981,73.8,56357464.0
GBR,United Kingdom,1982,74.1,56290711.0
GBR,United Kingdom,1983,74.3,56315677.0
GBR,United Kingdom,1984,74.5,56409327.0
GBR,United Kingdom,1985,74.7,56553955.0
GBR,United Kingdom,1986,74.8,56683835.0
GBR,United Kingdom,1987,75.2,56803958.0
GBR,United Kingdom,1988,75.3,56916448.0
GBR,United Kingdom,1989,75.4,57076451.0
GBR,United Kingdom,1990,75.7,57237493.0
GBR,United Kingdom,1991,75.9,57438658.0
GBR,United Kingdom,1992,76.3,57584530.0
GBR,United Kingdom,1993,76.2,57713889.0
GBR,United Kingdom,1994,76.8,57862145.0
GBR,United Kingdom,1995,76.7,58024799.0
GBR,United Kingdom,1996,76.9,58164374.0
GBR,United Kingdom,1997,77.2,58314249.0
GBR,United Kingdom,1998,77.3,58474943.0
GBR,United Kingdom,1999,77.5,58684427.0
GBR,United Kingdom,2000,77.9,58886065.0
GBR,United Kingdom,2001,78.2,59113016.0
GBR,United Kingdom,2002,78.3,59365677.0
GBR,United Kingdom,2003,78.4,59636662.0
GBR,United Kingdom,2004,79.0,59950364.0
GBR,United Kingdom,2005,79.2,60413276.0
GBR,United Kingdom,2006,79.5,60827067.0
GBR,United Kingdom,2007,79.7,61319075.0
GBR,United Kingdom,2008,79.8,61823772.0
GBR,United Kingdom,2009,80.4,62260486.0
GBR,United Kingdom,2010,80.6,62759456.0
GBR,United Kingdom,2011,81.0,63285145.0
GBR,United Kingdom,2012,81.0,63705030.0
GBR,United Kingdom,2013,81.1,64105654.0
GBR,United Kingdom,2014,81.4,64596752.0
GBR,United Kingdom,2015,81.0,65110034.0
GBR,United Kingdom,2016,81.2,65648054.0
GBR,United Kingdom,2017,81.3,66040229.0
GBR,United Kingdom,2018,81.3,66435550.0
USA,United States,1964,70.3,191888791.0
USA,United States,1965,70.3,194302963.0
USA,United States,1966,70.3,196560338.0
USA,United States,1967,70.7,198712056.0
USA,United States,1968,70.4,200706052.0
USA,United States,1969,70.6,202676946.0
USA,United States,1970,70.9,205052174.0
USA,United States,1971,71.2,207660677.0
USA,United States,1972,71.3,209896021.0
USA,United States,1973,71.5,211908788.0
USA,United States,1974,72.1,213853928.0
USA,United States,1975,72.7,215973199.0
USA,United States,1976,73.0,218035164.0
USA,United States,1977,73.4,220239425.0
USA,United States,1978,73.5,222584545.0
USA,United States,1979,73.9,225055487.0
USA,United States,1980,73.7,227224681.0
USA,United States,1981,74.1,229465714.0
USA,United States,1982,74.5,231664458.0
USA,United States,1983,74.6,233791994.0
USA,United States,1984,74.7,235824902.0
USA,United States,1985,74.7,237923795.0
USA,United States,1986,74.7,240132887.0
USA,United States,1987,74.9,242288918.0
USA,United States,1988,74.9,244498982.0
USA,United States,1989,75.1,246819230.0
USA,United States,1990,75.3,249622814.0
USA,United States,1991,75.5,252980941.0
USA,United States,1992,75.7,256514224.0
USA,United States,1993,75.5,259918588.0
USA,United States,1994,75.7,263125821.0
USA,United States,1995,75.7,266278393.0
USA,United States,1996,76.1,269394284.0
USA,United States,1997,76.5,272646925.0
USA,United States,1998,76.7,275854104.0
USA,United States,1999,76.7,279040168.0
USA,United States,2000,76.7,282162411.0
USA,United States,2001,76.9,284968955.0
USA,United States,2002,77.0,287625193.0
USA,United States,2003,77.1,290107933.0
USA,United States,2004,77.6,292805298.0
USA,United States,2005,77.6,295516599.0
USA,United States,2006,77.8,298379912.0
USA,United States,2007,78.1,301231207.0
USA,United States,2008,78.1,304093966.0
USA,United States,2009,78.5,306771529.0
USA,United States,2010,78.6,309326085.0
USA,United States,2011,78.7,311580009.0
USA,United States,2012,78.8,313874218.0
USA,United States,2013,78.8,316057727.0
USA,United States,2014,78.9,318386421.0
USA,United States,2015,78.7,320742673.0
USA,United States,2016,78.7,323071342.0
USA,United States,2017,78.6,325147121.0
USA,United States,2018,78.7,327167434.0
,Argentina,1964,65.31290322580645,21949246.0
,Argentina,1965,65.55161290322582,22283102.0
,Argentina,1966,66.05625,22611643.0
,Argentina,1967,66.396875,22934338.0
,Argentina,1968,66.66363636363637,23260684.0
,Argentina,1969,66.69687499999998,23600177.0
,Argentina,1970,67.49743589743589,23962314.0
,Argentina,1971,67.93750000000003,24354307.0
,Argentina,1972,67.98648648648648,24769829.0
,Argentina,1973,68.22972972972973,25198050.0
,Argentina,1974,68.62894736842104,25628164.0
,Argentina,1975,68.99487179487178,26049353.0
,Argentina,1976,69.4125,26458241.0
,Argentina,1977,69.72051282051282,26862054.0
,Argentina,1978,69.96000000000001,27265831.0
,Argentina,1979,70.25750000000001,27674632.0
,Argentina,1980,70.64047619047618,28093507.0
,Argentina,1981,70.94523809523811,28524120.0
,Argentina,1982,71.26279069767442,28963109.0
,Argentina,1983,71.37380952380954,29407972.0
,Argentina,1984,71.6857142857143,29856213.0
,Argentina,1985,71.94651162790699,30305336.0
,Argentina,1986,72.32558139534882,30757601.0
,Argentina,1987,72.61860465116278,31214665.0
,Argentina,1988,72.83023255813954,31673154.0
,Argentina,1989,73.0093023255814,32129676.0
,Argentina,1990,73.19534883720932,32580854.0
,Argentina,1991,73.3325581395349,33028546.0
,Argentina,1992,73.53023255813952,33475005.0
,Argentina,1993,73.57906976744184,33917440.0
,Argentina,1994,73.84883720930233,34353066.0
,Argentina,1995,73.97441860465115,34779096.0
,Argentina,1996,74.35813953488372,35195575.0
,Argentina,1997,74.63720930232556,35604362.0
,Argentina,1998,74.83720930232558,36005387.0
,Argentina,1999,74.99534883720929,36398577.0
,Argentina,2000,75.27441860465116,36783859.0
,Argentina,2001,75.54418604651163,37156654.0
,Argentina,2002,75.57954545454548,37537783.0
,Argentina,2003,75.72954545454546,37927463.0
,Argentina,2004,76.17045454545453,38325927.0
,Argentina,2005,76.33181818181816,38733406.0
,Argentina,2006,76.67727272727275,39127239.0
,Argentina,2007,76.88409090909089,39529440.0
,Argentina,2008,77.23409090909091,39940234.0
,Argentina,2009,77.5318181818182,40359828.0
,Argentina,2010,77.81590909090909,40788453.0
,Argentina,2011,78.14772727272724,41261490.0
,Argentina,2012,78.30454545454546,41733271.0
,Argentina,2013,78.64318181818182,42202935.0
,Argentina,2014,78.97272727272728,42669500.0
,Argentina,2015,78.95681818181819,43131966.0
,Argentina,2016,79.21363636363637,43590368.0
,Argentina,2017,79.34090909090908,44044811.0
,Argentina,2018,79.48636363636366,44494502.0
BRA,Brazil,1964,56.2,81168654.0
BRA,Brazil,1965,56.7,83498020.0
BRA,Brazil,1966,57.1,85837799.0
BRA,Brazil,1967,57.6,88191378.0
BRA,Brazil,1968,58.1,90557064.0
BRA,Brazil,1969,58.5,92935072.0
BRA,Brazil,1970,59.0,95326793.0
BRA,Brazil,1971,59.4,97728961.0
BRA,Brazil,1972,59.8,100143598.0
BRA,Brazil,1973,60.2,102584278.0
BRA,Brazil,1974,60.6,105069367.0
BRA,Brazil,1975,60.9,107612100.0
BRA,Brazil,1976,61.3,110213082.0
BRA,Brazil,1977,61.7,112867867.0
BRA,Brazil,1978,62.0,115577669.0
BRA,Brazil,1979,62.4,118342626.0
BRA,Brazil,1980,62.7,122081510.0
BRA,Brazil,1981,63.1,124807167.0
BRA,Brazil,1982,63.4,127604588.0
BRA,Brazil,1983,63.8,130434274.0
BRA,Brazil,1984,64.1,133238189.0
BRA,Brazil,1985,64.5,135979454.0
BRA,Brazil,1986,64.9,138662472.0
BRA,Brazil,1987,65.3,141282564.0
BRA,Brazil,1988,65.7,143851505.0
BRA,Brazil,1989,66.0,146393753.0
BRA,Brazil,1990,66.4,148935328.0
BRA,Brazil,1991,66.8,151467861.0
BRA,Brazil,1992,67.2,153973883.0
BRA,Brazil,1993,67.6,156454116.0
BRA,Brazil,1994,68.0,158910651.0
BRA,Brazil,1995,68.4,161345581.0
BRA,Brazil,1996,68.8,163767821.0
BRA,Brazil,1997,69.2,166187066.0
BRA,Brazil,1998,69.5,168606400.0
BRA,Brazil,1999,69.9,171029011.0
BRA,Brazil,2000,70.2,173765726.0
BRA,Brazil,2001,70.6,176208646.0
BRA,Brazil,2002,70.9,178499255.0
BRA,Brazil,2003,71.3,180708344.0
BRA,Brazil,2004,71.6,182865043.0
BRA,Brazil,2005,72.0,184991143.0
BRA,Brazil,2006,72.3,187061610.0
BRA,Brazil,2007,72.7,189038268.0
BRA,Brazil,2008,73.0,191010274.0
BRA,Brazil,2009,73.4,192980905.0
BRA,Brazil,2010,73.7,194890682.0
BRA,Brazil,2011,74.0,196603732.0
BRA,Brazil,2012,74.2,198314934.0
BRA,Brazil,2013,74.5,200004188.0
BRA,Brazil,2014,74.8,201717541.0
BRA,Brazil,2015,75.0,203475683.0
BRA,Brazil,2016,75.3,205156587.0
BRA,Brazil,2017,75.5,206804741.0
BRA,Brazil,2018,75.7,208494900.0
,Bulgaria,1964,65.31290322580645,8144340.0
,Bulgaria,1965,65.55161290322582,8204168.0
,Bulgaria,1966,66.05625,8258057.0
,Bulgaria,1967,66.396875,8310226.0
,Bulgaria,1968,66.66363636363637,8369603.0
,Bulgaria,1969,66.69687499999998,8434172.0
,Bulgaria,1970,67.49743589743589,8489574.0
,Bulgaria,1971,67.93750000000003,8536395.0
,Bulgaria,1972,67.98648648648648,8576200.0
,Bulgaria,1973,68.22972972972973,8620967.0
,Bulgaria,1974,68.62894736842104,8678745.0
,Bulgaria,1975,68.99487179487178,8720742.0
,Bulgaria,1976,69.4125,8758599.0
,Bulgaria,1977,69.72051282051282,8804183.0
,Bulgaria,1978,69.96000000000001,8814032.0
,Bulgaria,1979,70.25750000000001,8825940.0
,Bulgaria,1980,70.64047619047618,8861535.0
,Bulgaria,1981,70.94523809523811,8891117.0
,Bulgaria,1982,71.26279069767442,8917457.0
,Bulgaria,1983,71.37380952380954,8939738.0
,Bulgaria,1984,71.6857142857143,8960679.0
,Bulgaria,1985,71.94651162790699,8960547.0
,Bulgaria,1986,72.32558139534882,8958171.0
,Bulgaria,1987,72.61860465116278,8971359.0
,Bulgaria,1988,72.83023255813954,8981446.0
,Bulgaria,1989,73.0093023255814,8876972.0
,Bulgaria,1990,73.19534883720932,8718289.0
,Bulgaria,1991,73.3325581395349,8632367.0
,Bulgaria,1992,73.53023255813952,8540164.0
,Bulgaria,1993,73.57906976744184,8472313.0
,Bulgaria,1994,73.84883720930233,8443591.0
,Bulgaria,1995,73.97441860465115,8406067.0
,Bulgaria,1996,74.35813953488372,8362826.0
,Bulgaria,1997,74.63720930232556,8312068.0
,Bulgaria,1998,74.83720930232558,8256786.0
,Bulgaria,1999,74.99534883720929,8210624.0
,Bulgaria,2000,75.27441860465116,8170172.0
,Bulgaria,2001,75.54418604651163,8009142.0
,Bulgaria,2002,75.57954545454548,7837161.0
,Bulgaria,2003,75.72954545454546,7775327.0
,Bulgaria,2004,76.17045454545453,7716860.0
,Bulgaria,2005,76.33181818181816,7658972.0
,Bulgaria,2006,76.67727272727275,7601022.0
,Bulgaria,2007,76.88409090909089,7545338.0
,Bulgaria,2008,77.23409090909091,7492561.0
,Bulgaria,2009,77.5318181818182,7444443.0
,Bulgaria,2010,77.81590909090909,7395599.0
,Bulgaria,2011,78.14772727272724,7348328.0
,Bulgaria,2012,78.30454545454546,7305888.0
,Bulgaria,2013,78.64318181818182,7265115.0
,Bulgaria,2014,78.97272727272728,7223938.0
,Bulgaria,2015,78.95681818181819,7177991.0
,Bulgaria,2016,79.21363636363637,7127822.0
,Bulgaria,2017,79.34090909090908,7075947.0
,Bulgaria,2018,79.48636363636366,7025037.0
CHL,Chile,1964,59.0,8445953.0
CHL,Chile,1965,59.5,8646622.0
CHL,Chile,1966,60.0,8831223.0
CHL,Chile,1967,60.6,9015825.0
CHL,Chile,1968,61.1,9200427.0
CHL,Chile,1969,61.7,9385028.0
CHL,Chile,1970,62.3,9569631.0
CHL,Chile,1971,63.0,9738347.0
CHL,Chile,1972,63.6,9907065.0
CHL,Chile,1973,64.3,10075782.0
CHL,Chile,1974,65.0,10244501.0
CHL,Chile,1975,65.7,10413219.0
CHL,Chile,1976,66.4,10565409.0
CHL,Chile,1977,67.1,10717600.0
CHL,Chile,1978,67.8,10869791.0
CHL,Chile,1979,68.4,11021982.0
CHL,Chile,1980,69.1,11174173.0
CHL,Chile,1981,69.7,11359773.0
CHL,Chile,1982,70.0,11545372.0
CHL,Chile,1983,70.4,11730972.0
CHL,Chile,1984,70.9,11916572.0
CHL,Chile,1985,71.3,12102174.0
CHL,Chile,1986,71.7,12317494.0
CHL,Chile,1987,72.1,12532815.0
CHL,Chile,1988,72.5,12748135.0
CHL,Chile,1989,73.0,12963457.0
CHL,Chile,1990,73.4,13178782.0
CHL,Chile,1991,73.8,13422010.0
CHL,Chile,1992,74.2,13737062.0
CHL,Chile,1993,74.5,13956766.0
CHL,Chile,1994,74.8,14171821.0
CHL,Chile,1995,75.0,14381249.0
CHL,Chile,1996,75.3,14584947.0
CHL,Chile,1997,75.6,14782706.0
CHL,Chile,1998,75.9,14974898.0
CHL,Chile,1999,76.2,15162353.0
CHL,Chile,2000,76.4,15343326.0
CHL,Chile,2001,76.7,15520049.0
CHL,Chile,2002,77.0,15691701.0
CHL,Chile,2003,77.2,15856977.0
CHL,Chile,2004,77.4,16022133.0
CHL,Chile,2005,77.7,16183489.0
CHL,Chile,2006,77.9,16347890.0
CHL,Chile,2007,78.1,16517933.0
CHL,Chile,2008,78.3,16697754.0
CHL,Chile,2009,78.6,16881078.0
CHL,Chile,2010,78.8,17063927.0
CHL,Chile,2011,79.0,17254159.0
CHL,Chile,2012,79.2,17443491.0
CHL,Chile,2013,79.4,17611902.0
CHL,Chile,2014,79.6,17787617.0
CHL,Chile,2015,79.8,17971423.0
CHL,Chile,2016,80.0,18167147.0
CHL,Chile,2017,80.2,18419192.0
CHL,Chile,2018,80.4,18751405.0
CHN,China (People's Republic of),1964,47.7,706460953.0
CHN,China (People's Republic of),1965,49.6,722562183.0
CHN,China (People's Republic of),1966,51.7,740745642.0
CHN,China (People's Republic of),1967,53.9,760771063.0
CHN,China (People's Republic of),1968,55.9,782008729.0
CHN,China (People's Republic of),1969,57.6,803577221.0
CHN,China (People's Republic of),1970,59.1,824788457.0
CHN,China (People's Republic of),1971,60.3,845481578.0
CHN,China (People's Republic of),1972,61.4,865686530.0
CHN,China (People's Republic of),1973,62.3,885145933.0
CHN,China (People's Republic of),1974,63.1,903613538.0
CHN,China (People's Republic of),1975,63.9,920945083.0
CHN,China (People's Republic of),1976,64.6,937018252.0
CHN,China (People's Republic of),1977,65.3,951927444.0
CHN,China (People's Republic of),1978,65.9,966039822.0
CHN,China (People's Republic of),1979,66.4,979880619.0
CHN,China (People's Republic of),1980,66.9,993877310.0
CHN,China (People's Republic of),1981,67.3,1008000152.0
CHN,China (People's Republic of),1982,67.7,1022253396.0
CHN,China (People's Republic of),1983,68.0,1037123834.0
CHN,China (People's Republic of),1984,68.3,1053210735.0
CHN,China (People's Republic of),1985,68.5,1070863389.0
CHN,China (People's Republic of),1986,68.7,1090348056.0
CHN,China (People's Republic of),1987,68.9,1111341725.0
CHN,China (People's Republic of),1988,69.0,1132866344.0
CHN,China (People's Republic of),1989,69.1,1153565894.0
CHN,China (People's Republic of),1990,69.2,1172445200.0
CHN,China (People's Republic of),1991,69.3,1189183522.0
CHN,China (People's Republic of),1992,69.5,1204003901.0
CHN,China (People's Republic of),1993,69.6,1217129133.0
CHN,China (People's Republic of),1994,69.8,1228991932.0
CHN,China (People's Republic of),1995,70.0,1239940004.0
CHN,China (People's Republic of),1996,70.3,1249981441.0
CHN,China (People's Republic of),1997,70.6,1259066974.0
CHN,China (People's Republic of),1998,70.9,1267441503.0
CHN,China (People's Republic of),1999,71.2,1275406699.0
CHN,China (People's Republic of),2000,71.5,1283198970.0
CHN,China (People's Republic of),2001,71.8,1290937649.0
CHN,China (People's Republic of),2002,72.2,1298646577.0
